Date,long,short,longshort
1927-09-10,0.0054199999999999995,0.00297,0.0024499999999999995
1927-09-12,-0.005030000000000001,-0.00193,-0.0031000000000000003
1927-09-13,0.00952,0.01197,-0.002449999999999999
1927-09-14,0.00137,0.0035199999999999997,-0.00215
1927-09-15,-0.0014800000000000002,-0.0012799999999999997,-0.00020000000000000052
1927-09-16,0.00157,0.0005200000000000001,0.00105
1927-09-17,-0.0032300000000000002,-0.0010299999999999999,-0.0022000000000000006
1927-09-19,-0.0035800000000000003,-0.0032800000000000004,-0.0002999999999999999
1927-09-20,0.00882,0.00472,0.0040999999999999995
1927-09-21,-0.0033300000000000005,-0.0030299999999999997,-0.0003000000000000008
1927-09-22,-0.01473,-0.01033,-0.004399999999999999
1927-09-23,0.00667,0.00522,0.00145
1927-09-24,0.00487,0.00657,-0.0017000000000000001
1927-09-26,-0.009430000000000001,-0.009729999999999999,0.0002999999999999982
1927-09-27,-0.00088,-0.0013799999999999997,0.0004999999999999997
1927-09-28,-8e-05,-0.00488,0.0048
1927-09-29,0.00212,0.00217,-5.000000000000013e-05
1927-09-30,0.011719999999999998,0.01147,0.0002499999999999985
1927-10-01,0.0045,0.00215,0.0023499999999999997
1927-10-03,0.0062499999999999995,0.00044999999999999993,0.0058
1927-10-04,-0.0123,0.00025000000000000006,-0.01255
1927-10-05,-0.0035999999999999995,-0.0016,-0.001999999999999999
1927-10-06,0.00725,0.0015999999999999999,0.0056500000000000005
1927-10-07,-0.011099999999999999,-0.0035499999999999998,-0.007549999999999999
1927-10-08,-0.0028999999999999994,-0.00505,0.0021500000000000004
1927-10-10,-0.01015,-0.006400000000000001,-0.003749999999999998
1927-10-11,0.0017,0.0028,-0.0011
1927-10-13,0.0045000000000000005,0.0132,-0.0087
1927-10-14,0.0036000000000000003,0.0036999999999999997,-9.99999999999994e-05
1927-10-15,0.0035,0.0024500000000000004,0.0010499999999999997
1927-10-17,-0.01605,-0.013349999999999999,-0.0026999999999999993
1927-10-18,0.0009500000000000001,0.0020000000000000005,-0.0010500000000000004
1927-10-19,-0.0046500000000000005,-0.009099999999999999,0.004449999999999998
1927-10-20,-0.00865,-0.011049999999999999,0.0023999999999999994
1927-10-21,-0.011349999999999999,-0.0032999999999999995,-0.00805
1927-10-22,-0.00485,-0.008,0.00315
1927-10-24,0.0003000000000000001,0.004699999999999999,-0.004399999999999999
1927-10-25,0.0132,0.0206,-0.0074
1927-10-26,0.0025000000000000005,0.00155,0.0009500000000000005
1927-10-27,-0.0039,-0.0022,-0.0016999999999999997
1927-10-28,-0.0219,-0.0121,-0.0098
1927-10-29,-0.008799999999999999,-0.00885,5.000000000000143e-05
1927-10-31,0.00475,0.00795,-0.0032000000000000006
1927-11-01,0.00146,-8.999999999999999e-05,0.00155
1927-11-02,0.00621,0.00796,-0.0017499999999999998
1927-11-03,0.011210000000000001,0.008610000000000001,0.0026
1927-11-04,5.999999999999997e-05,-0.00109,0.00115
1927-11-05,0.008310000000000001,0.00836,-4.999999999999796e-05
1927-11-07,0.00901,0.01181,-0.0027999999999999987
1927-11-09,-0.00969,-0.0054399999999999995,-0.004250000000000001
1927-11-10,-0.00164,0.0024600000000000004,-0.0041
1927-11-11,0.00671,0.00961,-0.0029000000000000007
1927-11-12,0.0035600000000000007,0.00536,-0.0017999999999999995
1927-11-14,0.00901,0.00791,0.0011000000000000003
1927-11-15,0.0032600000000000003,-0.00364,0.0069
1927-11-16,0.0034600000000000004,0.0023100000000000004,0.00115
1927-11-17,-0.0006399999999999999,-4.000000000000008e-05,-0.0005999999999999998
1927-11-18,0.004410000000000001,0.00506,-0.0006499999999999995
1927-11-19,0.004710000000000001,0.004960000000000001,-0.0002500000000000002
1927-11-21,-0.00259,-0.00679,0.004200000000000001
1927-11-22,0.0031100000000000004,0.00456,-0.0014499999999999995
1927-11-23,0.005260000000000001,0.00436,0.0009000000000000006
1927-11-25,0.00901,0.00471,0.004300000000000001
1927-11-26,0.00156,0.0015099999999999998,5.000000000000013e-05
1927-11-28,-0.0071400000000000005,-0.00754,0.0003999999999999993
1927-11-29,0.008660000000000001,0.01081,-0.002149999999999999
1927-11-30,0.00316,0.005710000000000001,-0.0025500000000000006
1927-12-01,-0.0067399999999999995,-0.007339999999999999,0.0005999999999999998
1927-12-02,0.00946,-8.999999999999999e-05,0.00955
1927-12-03,0.00436,0.00191,0.00245
1927-12-05,-0.00244,-0.00359,0.00115
1927-12-06,-0.00149,0.0009599999999999999,-0.00245
1927-12-07,-0.00699,-0.0017400000000000002,-0.0052499999999999995
1927-12-08,-0.00919,-0.007639999999999999,-0.001550000000000001
1927-12-09,0.012459999999999999,0.01341,-0.0009500000000000012
